date,open,high,low,close,volume,delta,macro,macro_slow
2020-10-11T00:00:00,11294.78,11399.86,11273.77,11332.17,18865.732,683.684,4.458,18.193
2020-10-11T04:00:00,11332.17,11374.23,11303.77,11353.96,11828.177,-230.309,4.658,18.42
2020-10-11T08:00:00,11353.96,11413.78,11330.26,11375.46,21807.397,-395.573,4.857,18.645
2020-10-11T12:00:00,11376.0,11450.73,11333.03,11404.69,36746.119,-1516.485,5.126,18.95
2020-10-11T16:00:00,11404.7,11429.09,11312.0,11335.0,31147.753,-4191.977,4.484,18.223
2020-10-11T20:00:00,11335.0,11395.67,11278.0,11369.59,25927.898,-527.758,4.803,18.583
2020-10-12T00:00:00,11369.59,11412.59,11345.86,11382.48,16829.623,79.159,4.98,18.428
2020-10-12T04:00:00,11382.49,11417.76,11327.9,11376.31,20782.41,-1506.296,4.923,18.364
2020-10-12T08:00:00,11376.24,11394.64,11157.0,11246.32,45888.872,-7607.942,3.724,17.011
2020-10-12T12:00:00,11246.31,11600.0,11240.3,11551.71,82872.438,6549.938,6.54,20.189
2020-10-12T16:00:00,11551.67,11579.52,11529.48,11548.46,28580.191,-1448.735,6.51,20.155
2020-10-12T20:00:00,11548.55,11732.0,11435.0,11530.36,59263.669,-3354.459,6.343,19.966
2020-10-13T00:00:00,11530.37,11546.44,11412.0,11460.52,31968.137,-1746.799,5.723,18.943
2020-10-13T04:00:00,11460.94,11520.57,11422.11,11452.92,19908.952,66.35,5.653,18.864
2020-10-13T08:00:00,11452.91,11562.0,11372.06,11486.28,39391.949,-1569.713,5.961,19.21
2020-10-13T12:00:00,11486.28,11508.73,11308.0,11384.65,63380.012,-3184.39,5.024,18.156
2020-10-13T16:00:00,11384.53,11433.51,11338.98,11387.66,28480.583,-155.543,5.051,18.187
2020-10-13T20:00:00,11387.13,11460.73,11386.16,11419.36,15985.482,-1444.054,5.344,18.516
2020-10-14T00:00:00,11419.36,11489.48,11385.13,11386.97,17522.677,-2311.281,5.11,17.87
2020-10-14T04:00:00,11386.64,11430.0,11355.17,11412.24,19157.73,-1115.374,5.343,18.131
2020-10-14T08:00:00,11412.27,11445.99,11353.01,11362.0,26889.856,-3219.654,4.879,17.611
2020-10-14T12:00:00,11362.0,11550.0,11280.5,11319.81,79327.028,-4563.262,4.49,17.175
2020-10-14T16:00:00,11319.81,11372.31,11285.06,11341.26,31937.329,2313.057,4.688,17.397
2020-10-14T20:00:00,11341.26,11433.18,11336.21,11417.13,18102.35,2550.654,5.388,18.182
2020-10-15T00:00:00,11417.12,11425.65,11354.73,11378.28,14858.684,570.96,5.012,17.465
2020-10-15T04:00:00,11378.41,11420.0,11364.0,11393.98,13536.358,1606.042,5.157,17.627
2020-10-15T08:00:00,11393.99,11402.11,11250.0,11315.0,51752.942,-662.726,4.428,16.811
2020-10-15T12:00:00,11314.56,11413.45,11268.77,11395.42,45437.9,2945.384,5.17,17.642
2020-10-15T16:00:00,11395.42,11540.66,11362.0,11518.48,56206.978,7140.808,6.306,18.912
2020-10-15T20:00:00,11518.48,11649.48,11450.0,11502.0,33467.537,2632.847,6.154,18.742
2020-10-16T00:00:00,11502.0,11538.92,11467.38,11507.11,14711.178,166.156,6.194,18.451
2020-10-16T04:00:00,11507.1,11507.11,11175.0,11309.01,89583.046,-7348.122,4.366,16.411
2020-10-16T08:00:00,11309.01,11398.6,11215.0,11367.77,46151.675,-1345.069,4.908,17.016
2020-10-16T12:00:00,11367.77,11392.0,11280.0,11332.58,30478.749,-3800.291,4.583,16.654
2020-10-16T16:00:00,11332.57,11366.88,11305.8,11307.66,16282.491,-1458.707,4.353,16.398
2020-10-16T20:00:00,11307.66,11348.02,11273.1,11318.92,15131.946,-1082.628,4.457,16.513
2020-10-17T00:00:00,11319.51,11362.98,11260.0,11358.73,16960.876,-1981.464,4.828,16.627
2020-10-17T04:00:00,11358.71,11379.2,11332.03,11340.95,10101.787,-649.063,4.664,16.445
2020-10-17T08:00:00,11340.95,11353.7,11308.53,11342.21,11863.464,-206.378,4.675,16.458
2020-10-17T12:00:00,11342.21,11424.09,11250.0,11335.91,36636.943,973.091,4.617,16.393
2020-10-17T16:00:00,11335.9,11359.81,11300.42,11340.29,13087.982,1180.07,4.658,16.438
2020-10-17T20:00:00,11340.28,11364.1,11323.0,11356.25,7241.914,793.522,4.805,16.602
2020-10-18T00:00:00,11356.25,11397.0,11342.54,11364.54,13276.648,617.524,4.915,16.391
2020-10-18T04:00:00,11364.54,11468.0,11360.52,11452.44,19748.761,2552.069,5.726,17.292
2020-10-18T08:00:00,11452.45,11477.52,11398.0,11417.81,14116.808,501.984,5.406,16.937
2020-10-18T12:00:00,11417.81,11489.0,11410.0,11445.55,17630.263,2243.983,5.662,17.221
2020-10-18T16:00:00,11445.54,11474.98,11427.01,11430.44,11004.634,365.31,5.523,17.066
2020-10-18T20:00:00,11430.44,11529.93,11411.0,11501.1,16695.077,3034.401,6.175,17.79
2020-10-19T00:00:00,11501.5,11543.0,11404.01,11412.59,23831.2,178.714,5.351,16.593
2020-10-19T04:00:00,11412.59,11464.0,11405.0,11459.05,12140.933,694.315,5.78,17.068
2020-10-19T08:00:00,11459.05,11529.99,11442.62,11474.34,20048.621,3195.823,5.921,17.224
2020-10-19T12:00:00,11474.34,11829.0,11469.6,11801.12,104297.796,10922.422,8.938,20.563
2020-10-19T16:00:00,11801.12,11830.0,11656.01,11687.69,46562.678,-3780.782,7.891,19.404
2020-10-19T20:00:00,11687.68,11774.0,11658.01,11745.0,23280.42,1232.036,8.42,19.989
2020-10-20T00:00:00,11744.99,11761.65,11673.0,11737.91,16372.043,1544.525,8.348,19.614
2020-10-20T04:00:00,11737.92,11848.0,11701.0,11730.01,40683.936,1282.21,8.275,19.534
2020-10-20T08:00:00,11730.22,11937.63,11696.0,11774.2,74963.383,3003.855,8.683,19.984
2020-10-20T12:00:00,11774.09,11980.0,11760.0,11920.79,85341.5,2951.318,10.036,21.478
2020-10-20T16:00:00,11920.76,12045.78,11880.01,11905.27,65877.118,-112.246,9.893,21.32
2020-10-20T20:00:00,11907.17,11954.83,11851.0,11900.03,29573.822,-584.078,9.845,21.266
2020-10-21T00:00:00,11900.03,12232.9,11876.0,12172.67,78017.402,9722.076,12.311,23.719
2020-10-21T04:00:00,12172.67,12294.96,12116.0,12193.32,56947.344,404.8,12.502,23.929
2020-10-21T08:00:00,12193.32,12382.23,12125.0,12329.99,54370.026,4492.63,13.763,25.318
2020-10-21T12:00:00,12329.48,12888.88,12265.0,12729.81,168950.467,7847.017,17.452,29.381
2020-10-21T16:00:00,12729.81,12919.61,12655.55,12680.0,84968.294,300.252,16.992,28.875
2020-10-21T20:00:00,12680.0,13240.0,12630.0,12796.07,148709.536,-3134.448,18.063,30.055
2020-10-22T00:00:00,12796.06,12940.0,12690.0,12724.73,47712.849,-3426.515,17.218,28.94
2020-10-22T04:00:00,12724.73,12828.69,12675.5,12751.88,32312.713,-2121.091,17.468,29.215
2020-10-22T08:00:00,12751.88,13031.37,12690.0,12970.46,66163.371,-1027.913,19.481,31.43
2020-10-22T12:00:00,12970.46,12979.74,12800.67,12932.33,57490.791,-3630.231,19.13,31.044
2020-10-22T16:00:00,12932.33,13149.0,12915.02,13072.17,66948.401,-550.509,20.418,32.461
2020-10-22T20:00:00,13072.18,13188.27,12931.36,12968.87,73223.541,-7383.831,19.467,31.414
2020-10-23T00:00:00,12970.39,13000.0,12835.75,12959.76,40441.674,-2483.79,19.038,30.91
2020-10-23T04:00:00,12959.77,12991.0,12865.0,12889.36,32706.839,-2002.565,18.391,30.199
2020-10-23T08:00:00,12889.35,13043.0,12856.0,12971.7,40234.106,1041.32,19.148,31.031
2020-10-23T12:00:00,12971.43,13015.3,12900.0,12925.26,36993.375,-4329.797,18.721,30.562
2020-10-23T16:00:00,12925.26,12955.0,12725.04,12918.0,63170.925,-4847.599,18.654,30.489
2020-10-23T20:00:00,12917.99,12975.0,12870.01,12925.82,23495.607,-317.289,18.726,30.568
2020-10-24T00:00:00,12925.82,13015.02,12871.07,12971.48,22548.202,590.348,18.539,30.659
2020-10-24T04:00:00,12971.49,13003.28,12902.0,12926.21,16640.811,-2531.867,18.125,30.203
2020-10-24T08:00:00,12926.2,13000.0,12906.12,12991.99,19085.704,1036.036,18.727,30.866
2020-10-24T12:00:00,12991.99,13177.59,12927.68,13103.61,67764.16,343.032,19.747,31.99
2020-10-24T16:00:00,13103.87,13149.33,13020.66,13119.0,31567.862,-200.288,19.887,32.145
2020-10-24T20:00:00,13119.0,13132.0,13021.0,13110.88,18539.892,-1085.09,19.813,32.063
2020-10-25T00:00:00,13110.88,13369.0,13070.0,13300.61,41862.371,1886.149,20.958,33.576
2020-10-25T04:00:00,13300.61,13345.0,12715.0,13019.26,73369.177,-8685.213,18.4,30.751
2020-10-25T08:00:00,13019.26,13023.0,12887.42,12947.62,32831.151,-123.879,17.748,30.031
2020-10-25T12:00:00,12947.62,13017.65,12930.51,12939.37,20706.792,616.85,17.673,29.948
2020-10-25T16:00:00,12939.17,13047.0,12909.26,13038.35,23154.569,835.143,18.573,30.943
2020-10-25T20:00:00,13038.34,13045.9,12976.01,13023.81,14088.592,308.914,18.441,30.797
2020-10-26T00:00:00,13024.21,13128.2,12964.11,13086.21,28769.408,2215.816,18.394,31.05
2020-10-26T04:00:00,13086.22,13144.0,13018.03,13033.7,29680.962,-912.116,17.919,30.524
2020-10-26T08:00:00,13033.69,13179.06,12830.0,13139.8,50990.515,1292.507,18.878,31.587
2020-10-26T12:00:00,13139.8,13240.0,12921.0,12974.55,84533.121,-2229.671,17.383,29.932
2020-10-26T16:00:00,12974.0,13035.27,12729.0,12997.57,98339.923,-3782.887,17.592,30.163
2020-10-26T20:00:00,12997.88,13087.47,12978.0,13047.24,24189.367,1692.583,18.041,30.66
2020-10-27T00:00:00,13047.24,13128.43,13041.3,13078.89,22866.82,1152.78,17.733,30.6
2020-10-27T04:00:00,13079.14,13158.0,13055.0,13138.51,26517.687,1889.775,18.27,31.195
2020-10-27T08:00:00,13138.51,13510.51,13080.06,13448.85,98015.484,5168.234,21.063,34.294
2020-10-27T12:00:00,13448.85,13650.57,13308.88,13605.24,96417.351,3977.111,22.471,35.856
2020-10-27T16:00:00,13605.16,13744.0,13512.74,13650.0,106278.043,1847.083,22.874,36.303
2020-10-27T20:00:00,13650.01,13787.83,13550.22,13629.38,61414.121,1469.405,22.689,36.097
2020-10-28T00:00:00,13629.89,13863.0,13589.23,13776.15,56823.937,1385.063,23.288,37.099
2020-10-28T04:00:00,13776.16,13817.0,13521.23,13657.91,57967.924,-3470.312,22.23,35.922
2020-10-28T08:00:00,13657.91,13700.75,13301.0,13314.95,104205.329,-10014.383,19.161,32.509
2020-10-28T12:00:00,13314.85,13371.77,12876.0,13208.65,160588.204,-4114.866,18.209,31.451
2020-10-28T16:00:00,13208.65,13247.27,12996.01,13156.48,66485.267,3125.977,17.743,30.932
2020-10-28T20:00:00,13156.47,13295.84,13090.1,13256.17,30923.128,2383.702,18.635,31.924
2020-10-29T00:00:00,13255.79,13295.84,13134.03,13269.91,31749.09,-160.224,18.097,31.643
2020-10-29T04:00:00,13269.92,13338.25,13110.63,13131.05,36335.385,-1944.167,16.861,30.265
2020-10-29T08:00:00,13131.06,13205.0,13034.0,13043.12,48437.326,927.75,16.078,29.393
2020-10-29T12:00:00,13043.02,13475.24,12965.0,13429.04,112725.521,7141.257,19.513,33.221
2020-10-29T16:00:00,13428.88,13637.22,13388.05,13482.02,82846.9,2576.582,19.984,33.747
2020-10-29T20:00:00,13482.09,13540.0,13373.74,13446.65,43258.114,491.97,19.67,33.396
2020-10-30T00:00:00,13446.65,13665.65,13325.0,13425.56,62073.524,643.206,18.799,32.756
2020-10-30T04:00:00,13425.56,13489.17,13100.0,13215.0,80246.173,-7314.733,16.936,30.674
2020-10-30T08:00:00,13215.0,13362.0,13140.11,13339.0,63742.182,5521.11,18.034,31.9
2020-10-30T12:00:00,13338.99,13546.89,13212.78,13540.01,62220.94,6791.508,19.812,33.887
2020-10-30T16:00:00,13540.01,13574.0,13451.3,13526.19,38012.051,1382.947,19.69,33.751
2020-10-30T20:00:00,13526.08,13656.36,13456.0,13549.12,43595.703,-635.257,19.893,33.978
2020-10-31T00:00:00,13549.12,13735.0,13403.36,13484.59,55617.327,-806.735,18.647,32.898
2020-10-31T04:00:00,13484.44,13609.0,13437.1,13565.0,27494.479,1517.763,19.355,33.691
2020-10-31T08:00:00,13565.01,14140.0,13500.02,13929.99,156100.872,7875.314,22.566,37.288
2020-10-31T12:00:00,13929.61,13937.25,13726.31,13841.56,52939.932,-2190.788,21.788,36.416
2020-10-31T16:00:00,13841.06,13875.0,13671.0,13773.19,37476.461,2008.655,21.186,35.743
2020-10-31T20:00:00,13773.2,13892.4,13739.2,13783.73,28224.159,-647.763,21.279,35.846
2020-11-01T00:00:00,13783.73,13891.52,13628.37,13680.13,42790.545,-2631.477,19.653,34.367
2020-11-01T04:00:00,13680.13,13800.17,13605.9,13784.71,25740.749,33.211,20.567,35.394
2020-11-01T08:00:00,13784.71,13807.0,13650.0,13688.98,29584.798,-1075.128,19.73,34.454
2020-11-01T12:00:00,13688.99,13855.0,13660.0,13790.77,41978.97,1565.302,20.62,35.454
2020-11-01T16:00:00,13790.02,13825.59,13752.0,13782.0,20693.966,452.494,20.544,35.368
2020-11-01T20:00:00,13782.0,13858.75,13631.0,13752.86,37606.203,-1316.945,20.289,35.082
2020-11-02T00:00:00,13752.87,13823.75,13636.58,13688.53,36853.251,-107.183,19.036,33.98
2020-11-02T04:00:00,13688.53,13752.92,13632.76,13732.14,23227.342,1390.49,19.415,34.407
2020-11-02T08:00:00,13732.13,13732.14,13356.66,13406.01,95671.909,-9768.857,16.579,31.215
2020-11-02T12:00:00,13406.0,13527.1,13195.0,13488.13,99348.222,-1812.252,17.293,32.019
2020-11-02T16:00:00,13488.13,13549.73,13440.03,13545.84,30761.006,2462.758,17.795,32.584
2020-11-02T20:00:00,13545.84,13696.99,13523.21,13540.54,42130.038,3636.742,17.749,32.532
2020-11-03T00:00:00,13541.55,13632.74,13303.86,13386.5,67127.655,-3055.275,15.763,30.612
2020-11-03T04:00:00,13386.49,13446.82,13276.33,13436.33,48878.71,-3736.514,16.193,31.098
2020-11-03T08:00:00,13436.34,13597.01,13395.0,13523.49,52507.486,5145.054,16.947,31.949
2020-11-03T12:00:00,13523.5,13790.0,13465.88,13701.33,74684.61,2990.248,18.485,33.684
2020-11-03T16:00:00,13701.33,13770.16,13670.0,13711.49,28466.427,1409.227,18.573,33.783
2020-11-03T20:00:00,13712.05,14070.0,13637.02,14016.55,77065.622,3334.926,21.211,36.76
2020-11-04T00:00:00,14016.55,14038.45,13686.85,13890.02,95948.385,-2056.265,19.424,35.064
2020-11-04T04:00:00,13890.45,13918.0,13512.0,13592.83,71530.774,-1270.604,16.869,32.174
2020-11-04T08:00:00,13592.84,13748.08,13560.01,13712.59,56269.306,4236.654,17.899,33.339
2020-11-04T12:00:00,13712.59,13917.67,13691.68,13899.01,65812.749,3147.595,19.502,35.152
2020-11-04T16:00:00,13899.0,14280.0,13869.16,14096.63,107638.108,700.964,21.201,37.073
2020-11-04T20:00:00,14097.25,14246.85,13923.0,14134.31,54234.098,1997.588,21.525,37.44
2020-11-05T00:00:00,14134.32,14372.84,14088.01,14302.06,63886.223,4393.407,22.261,38.606
2020-11-05T04:00:00,14300.55,14517.0,14234.65,14469.71,75926.396,720.254,23.694,40.231
2020-11-05T08:00:00,14469.71,14741.0,14333.0,14713.97,110650.162,2377.572,25.782,42.598
2020-11-05T12:00:00,14713.97,15180.0,14605.48,15079.08,172607.716,-2032.14,28.904,46.137
2020-11-05T16:00:00,15080.25,15366.53,14750.0,15119.98,164716.01,-9757.672,29.253,46.533
2020-11-05T20:00:00,15119.97,15777.0,15016.6,15598.75,129703.19,-2133.87,33.346,51.173
2020-11-06T00:00:00,15598.74,15984.2,15397.0,15452.09,166616.263,-12056.241,31.05,49.139
2020-11-06T04:00:00,15451.5,15795.93,15435.0,15738.0,67616.888,-2114.404,33.475,51.898
2020-11-06T08:00:00,15738.0,15747.33,15310.0,15588.0,104494.262,-6508.946,32.203,50.451
2020-11-06T12:00:00,15588.33,15734.0,15350.5,15418.38,101752.426,-7426.152,30.764,48.813
2020-11-06T16:00:00,15418.79,15573.9,15407.48,15446.61,44236.104,-2166.43,31.004,49.086
2020-11-06T20:00:00,15446.61,15691.0,15177.0,15590.96,74664.117,-8785.093,32.228,50.479
2020-11-07T00:00:00,15590.95,15774.0,15506.0,15555.91,49971.07,-4151.91,30.897,49.508
2020-11-07T04:00:00,15555.91,15638.32,15430.28,15459.42,29762.319,-3115.363,30.085,48.581
2020-11-07T08:00:00,15459.42,15598.0,15408.0,15528.4,29264.542,-2161.936,30.666,49.244
2020-11-07T12:00:00,15528.41,15564.99,15183.94,15352.22,68976.188,-3729.84,29.183,47.551
2020-11-07T16:00:00,15352.25,15421.58,14555.0,14654.74,170394.792,-12347.108,23.314,40.847
2020-11-07T20:00:00,14654.73,14930.0,14350.0,14824.34,109213.77,2887.394,24.741,42.477
2020-11-08T00:00:00,14824.33,15125.0,14710.0,14969.8,46608.798,-1340.912,25.144,43.325
2020-11-08T04:00:00,14969.8,15078.91,14901.0,14932.41,27328.188,-2773.12,24.832,42.967
2020-11-08T08:00:00,14932.42,15198.0,14901.0,15171.82,37041.657,152.863,26.833,45.259
2020-11-08T12:00:00,15171.85,15438.41,15105.0,15349.33,62675.977,1205.459,28.317,46.959
2020-11-08T16:00:00,15350.0,15678.0,15265.0,15339.53,77976.137,-5193.991,28.235,46.865
2020-11-08T20:00:00,15342.5,15535.87,15247.0,15473.2,38985.636,-2550.986,29.352,48.145
2020-11-09T00:00:00,15473.2,15598.0,15380.5,15433.37,35986.265,-2779.109,28.077,47.175
2020-11-09T04:00:00,15433.37,15495.0,15281.0,15306.0,35188.815,-2151.805,27.02,45.96
2020-11-09T08:00:00,15306.0,15869.0,15133.0,15807.88,83239.475,3854.229,31.185,50.746
2020-11-09T12:00:00,15807.89,15814.33,14939.0,15006.9,186069.946,-17547.998,24.538,43.108
2020-11-09T16:00:00,15006.89,15455.2,14822.0,15359.57,89399.253,-789.107,27.465,46.471
2020-11-09T20:00:00,15359.58,15492.0,15208.4,15328.72,44298.229,-3870.363,27.209,46.177
2020-11-10T00:00:00,15328.72,15426.74,15181.5,15333.01,33862.745,1675.075,26.319,45.673
2020-11-10T04:00:00,15334.41,15447.71,15250.23,15279.24,33313.518,-2927.574,25.876,45.162
2020-11-10T08:00:00,15280.42,15474.17,15164.2,15282.81,51778.865,-2730.213,25.905,45.196
2020-11-10T12:00:00,15282.8,15397.0,15071.0,15167.88,67886.829,-5090.689,24.959,44.104
2020-11-10T16:00:00,15167.88,15341.44,15107.57,15298.13,35331.884,1159.992,26.032,45.342
2020-11-10T20:00:00,15298.13,15395.0,15268.26,15294.68,21899.654,-1008.854,26.003,45.309
2020-11-11T00:00:00,15294.68,15520.0,15274.89,15404.53,41439.785,-1805.145,25.896,45.813
2020-11-11T04:00:00,15404.54,15446.08,15321.0,15401.93,21390.538,-1680.996,25.875,45.788
2020-11-11T08:00:00,15401.93,15684.75,15365.49,15576.66,54295.571,-255.781,27.303,47.442
2020-11-11T12:00:00,15576.66,15724.39,15532.0,15671.21,51940.138,-4483.708,28.075,48.337
2020-11-11T16:00:00,15671.21,16000.0,15637.71,15814.85,109136.001,-1710.805,29.249,49.697
2020-11-11T20:00:00,15814.86,15894.94,15558.0,15690.24,52570.819,-2323.011,28.231,48.517
2020-11-12T00:00:00,15690.24,15717.34,15437.7,15633.01,41756.659,-2689.239,26.693,47.407
2020-11-12T04:00:00,15633.0,15932.0,15603.0,15863.1,41112.033,-166.173,28.558,49.576
2020-11-12T08:00:00,15863.1,16176.22,15609.0,15762.88,135013.906,-2295.142,27.746,48.631
2020-11-12T12:00:00,15762.89,16153.74,15747.0,16123.99,103252.795,-680.841,30.672,52.036
2020-11-12T16:00:00,16123.99,16208.78,15875.51,16058.82,83483.217,-454.239,30.144,51.422
2020-11-12T20:00:00,16058.82,16345.0,16029.0,16289.02,67140.516,3998.456,32.01,53.592
2020-11-13T00:00:00,16289.01,16479.99,16258.4,16432.35,59165.445,566.681,31.878,54.318
2020-11-13T04:00:00,16432.35,16449.9,16180.0,16251.79,52870.328,-5799.184,30.429,52.623
2020-11-13T08:00:00,16253.27,16360.0,16072.0,16221.99,64139.536,-5993.428,30.19,52.343
2020-11-13T12:00:00,16221.99,16312.0,16073.0,16101.81,51068.284,-4346.736,29.225,51.214
2020-11-13T16:00:00,16101.81,16298.55,15955.6,16282.0,52953.627,-915.833,30.671,52.906
2020-11-13T20:00:00,16282.0,16355.0,16180.0,16320.54,26459.139,-1912.449,30.981,53.268
2020-11-14T00:00:00,16320.54,16326.82,16138.65,16177.01,30422.855,-224.347,28.673,51.313
2020-11-14T04:00:00,16177.02,16198.88,16020.0,16085.39,35022.327,1431.419,27.944,50.456
2020-11-14T08:00:00,16085.39,16128.0,15743.0,15916.92,79338.214,-1182.242,26.604,48.88
2020-11-14T12:00:00,15916.61,16049.0,15825.56,15944.01,39526.943,1559.531,26.82,49.134
2020-11-14T16:00:00,15944.0,16016.0,15700.0,15875.71,54436.276,-693.582,26.276,48.495
2020-11-14T20:00:00,15876.51,16140.91,15850.42,16064.51,27460.322,2921.168,27.778,50.261
2020-11-15T00:00:00,16064.51,16104.6,15865.66,15923.8,30448.973,-502.119,25.584,48.367
2020-11-15T04:00:00,15923.8,16096.0,15876.0,16027.39,21819.932,1918.84,26.401,49.332
2020-11-15T08:00:00,16027.38,16161.23,15931.0,15950.0,42521.108,314.142,25.791,48.611
2020-11-15T12:00:00,15950.0,16114.99,15919.2,16022.0,34286.3,2233.71,26.358,49.282
2020-11-15T16:00:00,16022.0,16059.4,15839.82,15849.84,43683.681,-308.579,25.001,47.678
2020-11-15T20:00:00,15850.29,16008.56,15768.0,15952.27,37558.459,4100.675,25.808,48.632
2020-11-16T00:00:00,15951.93,16044.87,15862.0,16001.08,30477.375,1668.939,25.162,48.591
2020-11-16T04:00:00,16001.04,16292.0,15977.16,16230.87,50691.048,5872.01,26.959,50.725
2020-11-16T08:00:00,16232.93,16390.0,16162.24,16232.04,50660.035,-145.011,26.968,50.736
2020-11-16T12:00:00,16231.27,16476.61,16231.0,16445.0,54750.131,2408.361,28.634,52.713
2020-11-16T16:00:00,16445.0,16847.0,16429.11,16776.35,100100.913,7712.111,31.226,55.79
2020-11-16T20:00:00,16776.69,16882.0,16586.01,16707.07,55779.827,1155.153,30.684,55.147
2020-11-17T00:00:00,16707.0,16828.4,16564.46,16572.58,40066.106,627.014,28.439,53.323
2020-11-17T04:00:00,16572.51,16773.49,16550.0,16741.17,32607.123,4184.753,29.745,54.882
2020-11-17T08:00:00,16741.18,17022.3,16629.49,17001.99,65165.785,4953.089,31.767,57.295
2020-11-17T12:00:00,17002.0,17377.36,16916.0,17322.38,122375.283,3086.185,34.25,60.259
2020-11-17T16:00:00,17321.27,17890.1,17267.22,17693.48,213628.855,-9771.431,37.126,63.693
2020-11-17T20:00:00,17693.48,17732.1,17472.48,17670.01,50251.545,-4035.803,36.944,63.475
2020-11-18T00:00:00,17670.01,18120.0,17611.7,18071.58,69647.666,868.384,38.557,66.51
2020-11-18T04:00:00,18071.58,18520.0,17215.03,18077.38,227309.425,-8879.663,38.602,66.563
2020-11-18T08:00:00,18077.33,18292.67,17855.0,18260.0,124169.769,-5843.225,40.002,68.246
2020-11-18T12:00:00,18259.99,18269.57,17284.0,17878.61,158487.014,-7729.126,37.078,64.732
2020-11-18T16:00:00,17880.9,18017.46,17553.57,17669.99,97028.92,-5068.906,35.478,62.81
2020-11-18T20:00:00,17670.0,17868.65,17500.0,17788.32,56294.303,-1243.633,36.385,63.9
2020-11-19T00:00:00,17788.32,18079.0,17581.64,17935.57,55609.13,1549.126,36.064,64.588
2020-11-19T04:00:00,17935.56,17942.84,17602.0,17663.14,50796.591,-1736.485,33.997,62.088
2020-11-19T08:00:00,17663.13,17794.0,17347.27,17783.11,105936.783,-5817.823,34.907,63.189
2020-11-19T12:00:00,17782.58,18200.0,17664.42,18065.29,97027.904,-42.426,37.048,65.779
2020-11-19T16:00:00,18065.29,18142.0,17885.0,17974.75,52645.422,-1146.02,36.361,64.948
2020-11-19T20:00:00,17974.75,18126.0,17715.7,17811.68,44485.147,-3180.351,35.124,63.451
2020-11-20T00:00:00,17811.68,18049.66,17748.92,17968.58,37926.757,-1854.081,34.874,64.22
2020-11-20T04:00:00,17968.97,18438.0,17955.02,18223.0,85101.285,1962.019,36.784,66.545
2020-11-20T08:00:00,18221.69,18388.03,18108.03,18283.96,62030.656,-2556.298,37.241,67.102
2020-11-20T12:00:00,18283.97,18760.0,18154.45,18678.74,109840.712,-5504.868,40.205,70.71
2020-11-20T16:00:00,18678.74,18831.6,18421.2,18640.0,73683.57,-4776.682,39.914,70.356
2020-11-20T20:00:00,18640.0,18739.2,18500.02,18664.31,39343.822,-2105.998,40.096,70.578
2020-11-21T00:00:00,18662.85,18986.0,18632.15,18669.96,73510.558,-3817.838,38.465,69.87
2020-11-21T04:00:00,18669.97,18750.0,18453.0,18681.64,47974.439,-2225.515,38.552,69.976
2020-11-21T08:00:00,18681.64,18794.9,18500.0,18542.56,48200.812,-5168.302,37.52,68.711
2020-11-21T12:00:00,18543.4,18882.65,18302.08,18812.73,80510.914,-5591.654,39.524,71.169
2020-11-21T16:00:00,18812.73,18950.0,18587.0,18709.64,57916.255,-4454.643,38.759,70.231
2020-11-21T20:00:00,18709.64,18770.37,18537.23,18721.99,34299.512,-411.188,38.851,70.343
2020-11-22T00:00:00,18721.99,18780.0,18380.31,18585.39,54680.266,-4854.6,36.19,68.358
2020-11-22T04:00:00,18586.19,18635.84,18310.0,18524.37,42387.038,-4365.526,35.743,67.805
2020-11-22T08:00:00,18524.37,18531.71,17645.98,17925.2,111636.877,-14408.853,31.352,62.377
2020-11-22T12:00:00,17924.92,18350.0,17852.94,18310.35,65838.755,4566.493,34.175,65.866
2020-11-22T16:00:00,18310.0,18660.92,18281.09,18607.72,54991.489,-865.985,36.354,68.56
2020-11-22T20:00:00,18606.35,18718.13,18400.99,18435.2,44244.992,-5070.944,35.09,66.997
2020-11-23T00:00:00,18434.17,18545.27,18013.97,18390.41,72783.098,-391.77,33.219,65.894
2020-11-23T04:00:00,18390.41,18592.67,18330.0,18480.33,41863.888,-2664.562,33.871,66.705
2020-11-23T08:00:00,18481.28,18812.65,18478.32,18606.18,61399.788,-3672.45,34.782,67.84
2020-11-23T12:00:00,18606.18,18731.71,18246.7,18283.32,96715.864,-4477.764,32.444,64.928
2020-11-23T16:00:00,18283.31,18491.3,18156.52,18466.34,55464.792,-142.324,33.77,66.578
2020-11-23T20:00:00,18465.95,18510.23,18249.91,18382.07,35993.948,-1531.188,33.159,65.818
2020-11-24T00:00:00,18382.07,18560.0,18227.87,18359.27,41398.961,-2351.697,31.522,64.988
2020-11-24T04:00:00,18359.26,18479.44,18000.0,18381.99,65465.313,-1958.425,31.685,65.193
2020-11-24T08:00:00,18382.0,19180.0,18381.99,19089.69,141419.223,-3492.309,36.755,71.553
2020-11-24T12:00:00,19089.69,19428.0,18997.3,19369.19,102607.076,-3634.244,38.757,74.064
2020-11-24T16:00:00,19369.19,19440.0,19137.01,19183.24,56783.16,-7237.246,37.425,72.393
2020-11-24T20:00:00,19183.24,19274.18,18872.0,19179.64,70294.556,-4224.598,37.399,72.361
2020-11-25T00:00:00,19178.53,19240.56,18750.0,18825.0,50224.175,-4178.921,33.256,68.464
2020-11-25T04:00:00,18825.0,19063.0,18635.01,18991.05,55582.001,-2221.095,34.432,69.95
